chromosome	wind.start	wind.end	mean_TD	count_TD	mean_ND	count_ND	mean_FST	count_FST	
PvP01_05	1434201	1434400	1.09050636258963	8	0.970859744380284	8	0.0252101278331039	7	
PvP01_05	1437501	1437700	1.69682925540189	4	2.62798783561292	7	0.318534012441794	8	
PvP01_05	1440901	1441100	1.90741218239707	3	6.75917110164199	8	0.197949237099444	8	
PvP01_05	1445201	1445400	2.53984023589599	2	5.67305358885609	8	0.012835394264788	7	
PvP01_05	1453201	1453400	0.56475256378725	7	1.03046643211426	7	0.0510437223889636	7	
PvP01_05	1453301	1453500	1.2718170694322	6	3.12967888402077	7	-0.068044103535701	5	
PvP01_05	1453401	1453600	2.02824814731321	3	5.47952948529163	7	-0.255358164956316	5	
PvP01_05	1453501	1453700	1.67370227322569	5	6.34603330702817	8	0.107101433273515	8	
PvP01_05	1457401	1457600	0.736264173692401	7	0.145091522740105	7	0.0740554227712292	8	
PvP01_05	1458101	1458300	0.764255969816351	8	0.973102820928302	8	0.345277939615039	8	
PvP01_05	1460001	1460200	2.03214288735712	4	4.8871382415907	8	0.199853350212589	8	
PvP01_05	1460901	1461100	1.78869341824995	5	3.49313271637277	7	0.317484747520328	8	
PvP01_05	1461001	1461200	1.45959458812969	5	2.64690822035413	7	0.185502706967089	8	
PvP01_05	1461501	1461700	1.81893709767063	4	2.74668076758173	8	0.45999383859109	8	
PvP01_05	1461801	1462000	1.55028313992284	4	1.68459788602075	7	-0.884978326343829	7	
PvP01_05	1461901	1462100	2.33792517310283	2	3.24919963792857	7	-0.076190790471641	6	
PvP01_05	1462101	1462300	3.01792832839742	2	6.40784239595065	7	0.206221961757881	8	
PvP01_05	1464401	1464600	1.36907848698565	4	10.2446516621025	7	0.305676775473131	8	
PvP01_05	1464501	1464700	1.38710190867058	6	7.69120850109483	8	0.279465434585579	8	
PvP01_05	1464601	1464800	1.25484906061212	7	7.00705762321816	8	0.199498408762103	8	
PvP01_05	1464701	1464900	1.5687332028012	5	7.179367592563	8	0.354701435962432	8	
PvP01_05	1464801	1465000	1.91562262486199	4	6.8419183828187	7	0.442448817214891	8	
PvP01_05	1464901	1465100	1.62207915195462	4	6.1372333899385	7	0.310907650325553	8	
PvP01_05	1465001	1465200	1.66263614172811	4	6.50891364977975	7	0.119704393805834	7	
PvP01_05	1465101	1465300	1.97773338361075	3	8.71819834754461	7	0.263470102017113	8	
PvP01_05	1465701	1465900	1.81746199085438	3	5.2228556271602	7	0.332388871195197	8	
PvP01_05	1465801	1466000	1.73180091774415	4	5.60254542562897	7	0.447030298990534	8	
PvP01_05	1467001	1467200	1.02939894804209	6	1.45924626011204	7	0.383862715759652	8	
PvP01_05	1467101	1467300	1.21770878222031	7	3.30103917420568	7	0.279287225280846	8	
PvP01_05	1470501	1470700	1.708334344133	4	2.14653947297509	7	0.33456135496306	8	
PvP01_05	1471001	1471200	1.6445339534766	4	1.95359488633118	7	0.250311985092189	8	
PvP01_05	1473401	1473600	1.69259757665986	4	3.73382816173098	7	0.310969893940111	8	
PvP01_05	1473501	1473700	1.01015080027432	7	2.44256408205448	7	0.199928276595647	8	
PvP01_05	1477901	1478100	0.896679047025597	7	0.718933965445442	7	0.384087829929764	8	
PvP01_05	1478001	1478200	0.905860356508107	7	0.696052609513238	7	0.391794558057936	8	
PvP01_05	1480601	1480800	0.920934973572223	7	4.15003864301203	7	-4.51988137131004	7	
PvP01_05	1482401	1482600	1.32575984092238	7	2.67581347826638	7	0.209063725764697	8	
PvP01_05	1482501	1482700	0.780710078430544	7	2.41976385378641	7	0.160675789853349	8	
PvP01_05	1482601	1482800	0.623227909063254	7	0.831879190035619	7	-0.324672730124574	6	
PvP01_05	1484901	1485100	0.955340576532905	6	0.577959055116363	7	-16.0040812118944	6	
PvP01_05	1486801	1487000	0.761943146817456	7	0.544363616048276	7	-0.305176580619392	7	
PvP01_05	1487301	1487500	0.889173837888749	7	0.559300308755477	7	0.205542477431116	7	
PvP01_05	1503201	1503400	1.82478836637244	4	1.6280768331362	7	0.160684282904303	8	
PvP01_05	1505801	1506000	1.13761606394899	7	1.5695738075676	7	-0.114422397862171	4	
PvP01_05	1508801	1509000	1.0276449034594	5	3.0289906998659	7	0.00152142781072449	5	
PvP01_06	6401	6600	1.38010347575933	6	3.4127962282816	7	-0.0478901320157969	7	
PvP01_06	8801	9000	1.31464313825019	7	4.33396333459804	8	0.196764201242566	8	
PvP01_06	8901	9100	1.43163491312887	6	4.26301771109744	8	0.153831502080091	8	
PvP01_06	9001	9200	1.3935792780346	6	3.19343852766721	8	0.234856261986862	8	
PvP01_06	9101	9300	1.51986485097575	5	4.42876629248308	8	0.325310560117732	8	
PvP01_06	9701	9900	1.18978792028131	7	1.04584763039269	7	0.113401808543956	8	
PvP01_06	9801	10000	0.743407611770816	8	0.758063501598481	8	0.282560044275086	8	
PvP01_06	9901	10100	0.712901017636058	8	0.731069370583186	8	0.288158949769978	8	
PvP01_06	12401	12600	1.22995415286393	6	2.82637618926214	8	0.25759676665033	8	
PvP01_06	13501	13700	1.29146159262168	6	1.55404512583233	8	0.176891948227859	8	
PvP01_06	13901	14100	0.788460788514573	8	0.680227364477602	8	0.258971412726919	8	
PvP01_06	14001	14200	1.00813814404991	8	0.6858343944387	8	0.258476100434314	8	
PvP01_06	14501	14700	0.652683145848473	7	0.5526689228127	7	0.299936351539951	8	
PvP01_06	14701	14900	0.925513268871459	8	0.38456844022624	8	0.0823554020067714	8	
PvP01_06	14801	15000	0.945083407894334	6	1.29197412006146	8	0.268946521155587	8	
PvP01_06	16901	17100	1.11724998732075	7	0.626129830871113	8	0.236290649942577	8	
PvP01_06	17001	17200	0.971009167735154	7	0.369307884861994	7	0.282092029123659	8	
PvP01_06	17101	17300	1.71390976311612	5	1.32662886172209	7	0.315278816769524	8	
PvP01_06	20601	20800	0.798975316197238	7	0.629954887913191	7	0.16799017938996	8	
PvP01_06	20701	20900	0.710598728556931	8	0.768173036711645	8	0.196663439999275	8	
PvP01_06	21601	21800	0.846687120416535	8	0.357990426190006	8	0.244666468073337	8	
PvP01_06	23701	23900	1.988263826383	3	2.63798200479516	7	0.17326519293594	8	
PvP01_06	24501	24700	0.921817008665006	7	4.03092569239548	8	0.129323603806073	8	
PvP01_06	24601	24800	1.04110193392064	6	5.91507455858309	8	0.150991543449726	8	
PvP01_06	24701	24900	1.12392723107257	7	4.82486717450432	8	0.183823469393434	8	
PvP01_06	26301	26500	1.44264074116658	6	2.08300915847322	7	0.313090670246792	8	
PvP01_06	26401	26600	1.15943988382152	6	1.43537771630459	7	0.269145372077312	8	
PvP01_06	37701	37900	0.539334655645441	8	0.390557793159935	8	0.299188250066228	8	
PvP01_06	56401	56600	0.783185750559388	8	0.283038230060627	8	0.251321749964235	8	
PvP01_06	56601	56800	1.03105335598253	7	1.26610220121232	8	0.189432126543518	8	
PvP01_06	56701	56900	0.957665493103697	8	1.42541869507796	8	0.198847010249894	8	
PvP01_06	82301	82500	0.585851303453723	8	0.315345587318101	8	0.204483299277862	8	
PvP01_06	122401	122600	1.08599238698467	7	1.10793974612146	8	0.250596291570768	8	
PvP01_06	124201	124400	0.891020008145425	8	0.346728007582519	8	0.38599600575845	8	
PvP01_06	156101	156300	0.923373700833124	8	0.674222185632477	8	0.374678054420848	8	
PvP01_06	161001	161200	0.767800025807592	8	0.798301480648994	8	0.330807366049886	8	
PvP01_06	197901	198100	0.810654453474927	7	0.23301865266223	7	0.57627602481028	8	
PvP01_06	198001	198200	0.839583518667895	7	0.257513743173654	7	0.558019900682196	8	
PvP01_06	220501	220700	0.870990941461702	7	0.777170149722619	8	0.300576464352668	8	
PvP01_06	220601	220800	1.17060514803994	7	1.04645577732547	8	0.345021774811952	8	
PvP01_06	220701	220900	0.865390437702292	7	0.407947933425925	7	0.387557177818234	8	
PvP01_06	254401	254600	1.06303568273051	8	0.526599979300434	8	0.590989512924489	8	
PvP01_06	255801	256000	0.410248338183145	7	0.389065955071637	7	0.420416851496973	8	
PvP01_06	272501	272700	0.907901510489338	8	0.526694466797586	8	0.347804286249506	8	
PvP01_06	272601	272800	0.562636806375275	8	0.966304005091388	8	0.468982753611235	8	
PvP01_06	280901	281100	0.845610926026518	7	0.181577247937832	7	0.108595870232912	8	
PvP01_06	281001	281200	0.869318370986792	7	0.22576217735339	7	0.10124413377578	8	
PvP01_06	285401	285600	0.837394822601016	8	0.673421681483625	8	0.55629234528855	8	
PvP01_06	286701	286900	0.811670717044814	8	0.558767582071364	8	0.348965810499803	8	
PvP01_06	317601	317800	0.654926680512465	8	0.507051840136802	8	0.193903004233166	8	
PvP01_06	347801	348000	1.03697090238877	8	0.280276688970953	8	0.188930754039049	8	
PvP01_06	354501	354700	0.938312173191986	7	0.135017184622357	7	0.275379578263047	8	
PvP01_06	359001	359200	1.03997307479137	8	0.552690416441937	8	0.199208877972573	8	
PvP01_06	359101	359300	0.994702364473882	8	0.574329459934171	8	0.171870510530905	8	
PvP01_06	366401	366600	0.719456974451067	7	0.239251795607409	7	0.117673318148588	8	
PvP01_06	366901	367100	0.477402829364919	8	0.268315049916523	8	0.256725553705583	8	
PvP01_06	367001	367200	0.744061343151516	8	0.25191328948415	8	0.267334827790986	8	
PvP01_06	367701	367900	1.01243330580583	7	0.445511113701076	7	0.55968525012468	8	
PvP01_06	367801	368000	0.969183994107363	7	0.805268619740155	8	0.532708439301947	8	
PvP01_06	367901	368100	0.651985128690504	8	0.623280152614481	8	0.378714577512807	8	
PvP01_06	368001	368200	0.809032924914445	8	0.259640901007509	8	0.109807686638377	8	
PvP01_06	372301	372500	0.626612252397824	7	0.232853086565742	7	0.151956371069825	8	
PvP01_06	384201	384400	0.968830596000355	8	0.387686713575371	8	0.119422506037133	8	
PvP01_06	400501	400700	0.942089883798144	8	0.436172525861227	8	0.394109432803898	8	
PvP01_06	405101	405300	1.08841678904893	7	0.269782829632208	7	0.211479741432609	8	
PvP01_06	406601	406800	0.564563763687201	8	0.537625507636261	8	0.345239566306898	8	
PvP01_06	406701	406900	0.50925880421085	8	0.37191454674785	8	0.322008856638137	8	
PvP01_06	409101	409300	0.652469971781968	8	0.575755575927868	8	0.435893986846979	8	
PvP01_06	409201	409400	0.628837913359222	7	0.361866331685249	7	0.280080043360349	8	
PvP01_06	441701	441900	0.857266233571993	7	0.306184736470791	7	0.119338995489708	8	
PvP01_06	441801	442000	0.857266233571993	7	0.306184736470791	7	0.119338995489708	8	
PvP01_06	482701	482900	0.761961927821306	7	0.285037780259458	7	0.112378401809183	8	
PvP01_06	482801	483000	0.720642421988928	7	0.268460596734055	7	0.113496890420977	8	
PvP01_06	502201	502400	1.02459937563201	7	0.235276186152982	7	0.141432467018462	8	
PvP01_06	532801	533000	0.998482321826647	8	0.34785943887048	8	0.29431619624742	8	
PvP01_06	557601	557800	0.869743151287889	8	0.415002972423572	8	0.25962881941766	8	
PvP01_06	565001	565200	0.880504586937087	8	0.299530818583313	8	0.534093642215005	8	
PvP01_06	595901	596100	0.681296084817171	8	0.423844171428965	8	0.505069208310095	8	
PvP01_06	596001	596200	0.759175107490848	8	0.565455354259891	8	0.484280714341171	8	
PvP01_06	602301	602500	0.733890447328777	8	0.468792670695574	8	0.237900046634558	8	
PvP01_06	602401	602600	0.668354821819458	8	0.381642339449948	8	0.252321820842282	8	
PvP01_06	614701	614900	1.14222236300049	7	0.34155653180639	7	0.293484320342822	8	
PvP01_06	620601	620800	0.806496467673585	8	0.636953874515329	8	0.408229855102097	8	
PvP01_06	620701	620900	0.927494086819941	8	0.457519476893213	8	0.339897770993695	8	
PvP01_06	626801	627000	0.69461169624807	7	0.196767643487785	7	0.340629308598001	8	
PvP01_06	633601	633800	0.758762379165879	8	0.414141139362178	8	0.216262582336687	8	
PvP01_06	648401	648600	1.16356313727426	6	0.377410920931339	7	0.479922053314099	8	
PvP01_06	696101	696300	0.803273872364977	7	0.208636217917219	7	0.359577308270461	8	
PvP01_06	699801	7e+05	0.724564856859889	7	0.336501712642076	7	0.43054063174024	8	
PvP01_06	704201	704400	0.744465061606023	7	0.295949130306487	7	0.480177826449974	8	
PvP01_06	704301	704500	0.744465061606023	7	0.295949130306487	7	0.480177826449974	8	
PvP01_06	747701	747900	0.811420224856253	8	0.551580452074687	8	0.417236217756716	8	
PvP01_06	747801	748000	0.939047682112344	8	0.681599488171724	8	0.366261783956051	8	
PvP01_06	751301	751500	0.694997679350612	7	0.230532431787265	7	0.0641853299363451	8	
PvP01_06	753001	753200	0.822932848823126	8	0.394749940071995	8	0.261823808620573	8	
PvP01_06	764401	764600	1.00606991452634	8	0.409676006970887	8	0.210481811216714	8	
PvP01_06	813001	813200	0.942463498635556	7	0.283544203989962	7	0.548159445230488	8	
PvP01_06	813101	813300	0.567809530942521	8	0.700201504369828	8	0.378161188279232	8	
PvP01_06	813201	813400	0.726187130139022	8	0.620722747832009	8	0.400093584892413	8	
PvP01_06	859701	859900	0.936114413587791	8	0.236366604263717	8	0.145737093984692	8	
PvP01_06	859801	860000	0.90818708889553	8	0.485729519790641	8	0.102791544328553	8	
PvP01_06	862201	862400	0.853937966834658	7	0.492713679981188	7	0.199239378715179	8	
PvP01_06	909701	909900	1.02155819839686	7	0.270742331320944	7	0.3023586592601	8	
PvP01_06	909801	910000	0.8831997635034	7	0.752154584300893	8	0.306564670896641	8	
PvP01_06	912801	913000	0.773377545370836	8	0.385416164915147	8	0.313899151536611	8	
PvP01_06	912901	913100	0.787936338354569	8	0.363859294645453	8	0.325654560836339	8	
PvP01_06	913901	914100	0.561096758166576	8	0.430687436552701	8	0.214824154659654	8	
PvP01_06	914001	914200	0.643382287470814	8	0.635954412937226	8	0.181960214889245	8	
PvP01_06	926501	926700	0.476667704892461	8	0.59493958570571	8	0.388949127239014	8	
PvP01_06	929101	929300	0.910904897637701	8	0.199377142613479	8	0.0433201876386852	8	
PvP01_06	943201	943400	0.963709342915962	7	0.515679057246379	7	0.345712862180702	8	
PvP01_06	954501	954700	0.641683688580099	7	0.267078083448004	7	0.470566049321991	8	
PvP01_06	954601	954800	0.668432970848736	7	0.267541046410967	7	0.469047664706811	8	
PvP01_06	958901	959100	1.07138235617835	8	0.862771848965258	8	0.302865836368386	8	
PvP01_06	959001	959200	1.06354303375292	8	0.812199670941507	8	0.3132834812575	8	
PvP01_06	963601	963800	0.998176926711943	7	0.417168094952279	7	0.293456285808558	8	
PvP01_06	963901	964100	0.810309920495083	7	0.281660796222269	7	0.346676881706153	8	
PvP01_06	964001	964200	0.755132295616448	7	0.341038176900746	7	0.312939586900882	8	
PvP01_06	971801	972000	0.799872413694596	8	0.897486631508851	8	0.24274640000956	8	
PvP01_06	971901	972100	1.05114146383266	8	2.2500068091454	8	0.313700360506154	8	
PvP01_06	972401	972600	0.945048896816242	8	1.46759892805284	8	0.249671293403571	8	
PvP01_06	972501	972700	1.04592001869736	8	1.90120693237167	8	0.238690478128938	8	
PvP01_06	974601	974800	0.876472215349744	8	0.436999995055104	8	0.142127816532847	8	
PvP01_06	976801	977000	0.626860106526964	8	0.471431028316557	8	0.364462663190377	8	
PvP01_06	979101	979300	0.477703613537076	7	0.425805997172978	7	0.28027799645061	8	
PvP01_06	982801	983000	0.592485932589457	8	0.485332797415576	8	0.136140883706813	8	
PvP01_06	982901	983100	0.775978811358469	8	0.588679744702578	8	0.288922112651871	8	
PvP01_06	983001	983200	1.14928952128079	7	2.33614216812883	8	0.280455024513284	8	
PvP01_06	983101	983300	1.11413006434298	7	3.15908852401762	8	0.259083857536163	8	
PvP01_06	983701	983900	0.514921630254222	7	0.393906212682744	7	0.291549961922968	8	
PvP01_06	983801	984000	0.805327006419803	8	0.633844263992359	8	0.335418413512784	8	
PvP01_06	984701	984900	1.1301035693988	7	0.384372738790366	7	0.200332841027342	8	
PvP01_06	984801	985000	0.635175413466457	8	0.681758990696352	8	0.120798450302163	8	
PvP01_06	984901	985100	0.59134137776466	8	0.764727926116164	8	0.115593492619432	8	
PvP01_06	994801	995000	0.801746671070931	7	0.475646907541123	7	0.222110380674868	8	
PvP01_06	994901	995100	0.870137760666651	7	0.367172331269937	7	0.243380004185216	8	
PvP01_06	999201	999400	0.675230572671799	7	0.43032232739624	7	0.210415583299081	8	
PvP01_06	999301	999500	0.993477408454338	6	0.96917853358821	7	0.298382366314209	8	
PvP01_06	1013801	1014000	0.741408938318185	7	0.773932348783084	7	0.301269946414984	8	
PvP01_06	1013901	1014100	0.691479775922714	6	0.346983812240954	7	0.336988867726171	8	
PvP01_06	1016701	1016900	0.990448402444391	7	0.514019155784959	7	0.191508621776066	8	
PvP01_06	1017401	1017600	0.828270874361475	7	0.569885373639502	7	0.0770124078449912	8	
PvP01_06	1024401	1024600	1.28443571867782	6	0.96167668569394	7	-0.77803919062552	4	
PvP01_06	1024501	1024700	1.02608287392458	6	0.660500428839743	7	-0.436519192349072	4	
PvP01_06	1024701	1024900	0.321149875713078	7	1.46518504515628	7	0.142521239070646	8	
PvP01_06	1024801	1025000	0.455445406541143	7	2.3322353952609	7	0.0894836879696198	8	
PvP01_06	1024901	1025100	1.05987671294835	8	2.29595197130677	8	0.127765025314446	8	
PvP01_06	1025001	1025200	1.12073457606031	8	1.82724765568421	8	0.124284081038747	8	
PvP01_06	1025101	1025300	0.692718860967785	8	1.26025897835048	8	0.102633932948492	8	
PvP01_07	1901	2100	1.4961072031929	8	0.830930794886361	8	0.0838869828279809	8	
PvP01_07	2001	2200	1.36492263533917	8	0.892329872538659	8	0.108660599986261	8	
PvP01_07	2101	2300	0.876838697645319	8	0.482663389645342	8	0.112181220525858	8	
PvP01_07	2201	2400	0.883733263684129	8	0.373431276097982	8	0.0945200572690771	8	
PvP01_07	14601	14800	1.26936794658723	7	0.473862576181986	7	0.0603539111605716	8	
PvP01_07	27201	27400	1.10676010981281	6	0.826022441051027	7	0.172534499576223	7	
PvP01_07	27301	27500	0.81542157223141	7	0.740737560830287	7	0.171322098392173	7	
PvP01_07	32301	32500	0.94510933904972	7	0.451397255643479	7	0.210278531228389	7	
PvP01_07	35201	35400	0.89949729348879	6	0.481925367308237	7	0.250104740343707	8	
PvP01_07	37101	37300	0.665481716190446	7	0.55292189405163	7	-1.01434662650173	7	
PvP01_07	37201	37400	0.518683783683016	7	0.574579810014836	7	0.0934271935263227	7	
PvP01_07	37801	38000	0.873896891018664	7	1.14079224658102	7	0.249866467503033	8	
PvP01_07	37901	38100	1.22951325021052	7	2.06325019746382	8	0.184078923586466	8	
PvP01_07	38801	39000	1.89849261619894	3	3.54522271851673	7	0.0688324100410116	7	
PvP01_07	41701	41900	0.683878246095259	8	1.29779202728424	8	0.191881053159741	8	
PvP01_07	48501	48700	0.836182947997348	8	0.313481656948897	8	0.386723880964435	8	
PvP01_07	52801	53000	0.694646584116475	8	0.40082687405603	8	0.215807682444693	8	
PvP01_07	52901	53100	0.573586979189175	8	0.432993033830403	8	0.210144940693752	8	
PvP01_07	61301	61500	0.772587862744826	7	0.227894617245218	7	0.0360380664915753	8	
PvP01_07	61401	61600	0.676577245989132	7	0.215007504358105	7	0.0374064998539198	8	
PvP01_07	66001	66200	0.774763099007051	7	0.218787453759987	7	0.257688937737028	8	
PvP01_07	66101	66300	0.864030355697844	7	0.257831325545989	7	0.22964125703098	8	
PvP01_07	71401	71600	1.02427286230596	7	0.751636073367293	8	0.323561826262709	8	
PvP01_07	71501	71700	1.4389737065045	6	0.509415586987044	7	0.385324332387738	8	
PvP01_07	72901	73100	0.773938381432669	7	0.264902961563217	7	0.51407926362528	8	
PvP01_07	73001	73200	0.922462164871771	8	0.3019254215854	8	0.116756800236778	8	
PvP01_07	73101	73300	0.893059272734146	8	0.292498573923258	8	0.121771789043562	8	
PvP01_07	74101	74300	0.760808585939212	7	0.317973280986958	7	0.237989932172198	8	
PvP01_07	74701	74900	0.599623904845973	8	0.657547714550841	8	0.150372937863567	8	
PvP01_07	75001	75200	0.620167565021269	7	0.594355199072335	7	0.305988835606682	8	
PvP01_07	78001	78200	0.742351899656243	8	1.27088769643774	8	0.317110386326117	8	
PvP01_07	78101	78300	0.523079620836654	8	1.83193579285785	8	0.275467413897466	8	
PvP01_07	78201	78400	0.774016407330078	8	2.01406696774155	8	0.165042445776071	8	
PvP01_07	78301	78500	1.15303320789588	7	2.01119057985368	8	0.149767938910345	8	
PvP01_07	78401	78600	1.10282546375259	8	0.995622195551893	8	0.143452334663728	8	
PvP01_07	78601	78800	1.01832979350181	7	0.293596378909199	7	0.245611914588975	8	
PvP01_07	78701	78900	0.717039453939365	8	0.545318164524596	8	0.333717887212375	8	
PvP01_07	78801	79000	1.120761190379	8	0.828759222854273	8	0.247276662050816	8	
PvP01_07	78901	79100	1.03719570987587	8	0.625339605682086	8	0.133113927826968	8	
PvP01_07	79001	79200	1.03250611058852	8	0.503918614511721	8	0.274772099068273	8	
PvP01_07	79101	79300	1.05966190221243	7	0.435022570156623	8	0.272277401006615	8	
PvP01_07	110901	111100	1.1134250159921	8	0.243151417535015	8	0.0777226027232447	8	
PvP01_07	115501	115700	0.771784947649323	7	0.140152294130418	7	0.102790394837344	8	
PvP01_07	154601	154800	0.675931106908876	7	0.524864183758279	7	0.251034694110784	8	
PvP01_07	166101	166300	0.688935209913808	8	0.281291047554007	8	0.49797399576467	8	
PvP01_07	170101	170300	0.789327428724131	8	0.458742730369684	8	0.165946210398258	8	
PvP01_07	195401	195600	1.13954349674323	7	0.321511064343422	7	0.355033755583174	8	
PvP01_07	197501	197700	0.655850676450163	8	0.369871165604118	8	0.217422752579955	8	
PvP01_07	200001	200200	1.06197116079147	7	0.391320230278281	7	0.24839569047072	8	
PvP01_07	216301	216500	0.758787656650633	8	0.535777559233366	8	0.418777077618596	8	
PvP01_07	216401	216600	0.909918558879163	8	0.212917868214207	8	0.502968144348728	8	
PvP01_07	255101	255300	0.895264603719938	8	0.476727748803903	8	0.332735869190453	8	
PvP01_07	266801	267000	0.662215067161747	8	0.617863741420566	8	0.10078807443829	8	
PvP01_07	283901	284100	0.761879406453593	7	0.428455629467923	7	0.41805151545944	8	
PvP01_07	307501	307700	0.722824483448792	8	0.492506920018031	8	0.288828051673545	8	
PvP01_07	310601	310800	1.17471496627649	7	0.491693650961061	7	0.228957826425095	8	
PvP01_07	316001	316200	0.946923529994793	7	0.490417866237379	7	0.215987868393341	8	
PvP01_07	316101	316300	1.02255689878997	7	0.490126434028156	7	0.21980922485057	8	
PvP01_07	339001	339200	0.643528128525334	8	0.515424154416779	8	0.384290038993212	8	
PvP01_07	342801	343000	0.995630089291273	7	0.219210570561402	7	0.393677182177065	8	
PvP01_07	345101	345300	1.28434403523698	6	0.449482351905408	7	0.30192683340553	8	
PvP01_07	346801	347000	1.259666206704	7	0.300150729329143	7	0.323057987310298	8	
PvP01_07	382001	382200	0.9079601742915	7	0.386742077381798	7	0.12908808998147	8	
PvP01_07	382101	382300	0.990501969152381	7	0.442297632937353	7	0.116212895201379	8	
PvP01_07	412501	412700	0.738848981758929	8	0.351702069894919	8	0.405313396118744	8	
PvP01_07	423401	423600	0.829585251060898	7	0.404800608768008	7	0.414989293298487	8	
PvP01_07	432301	432500	1.01800476280477	8	0.355613427020211	8	0.293344201456086	8	
PvP01_07	440301	440500	1.15938145553019	7	0.362961235768879	7	0.100800991296684	8	
PvP01_07	445001	445200	0.808596758211166	7	0.267255039353595	7	0.284391945511447	8	
PvP01_07	459901	460100	0.801011751817801	7	0.527345916322039	7	0.414247270558151	8	
PvP01_07	460001	460200	1.11279364367946	7	0.347804320802086	7	0.444694824352127	8	
PvP01_07	497001	497200	0.760624217859889	7	0.30030700193354	7	0.142597207849893	8	
PvP01_07	500001	500200	0.797659679741147	7	0.161492921966715	7	0.805203206461525	8	
PvP01_07	528901	529100	1.19439889448198	7	0.37013663997278	7	0.156079703054474	8	
PvP01_07	551001	551200	0.817433066505997	8	0.68311716950984	8	0.468125527106379	8	
PvP01_07	595201	595400	1.11510276441261	7	0.276242065505792	7	0.424422655028616	8	
PvP01_07	671401	671600	0.485848289659368	7	0.216781184286271	7	0.049645207633375	8	
PvP01_07	697101	697300	0.688154175014536	7	0.181608782638795	7	0.475473504287157	8	
PvP01_07	697301	697500	1.06133551680638	7	1.3267363860087	8	0.303293208183615	8	
PvP01_07	697401	697600	1.15540628981611	6	1.55651498583481	8	0.338590089648375	8	
PvP01_07	716101	716300	0.721406955236277	8	0.387333983342554	8	0.362595022844096	8	
PvP01_07	716201	716400	0.486541653106546	8	0.444280559664956	8	0.403443268101779	8	
PvP01_07	723701	723900	0.835539591969574	7	0.297573213715864	7	0.285208308364497	8	
PvP01_07	728901	729100	0.68399227184388	8	0.272328206985778	8	0.435286736813491	8	
PvP01_07	732801	733000	0.386135506464571	8	0.301574308626384	8	0.453870937048345	8	
PvP01_07	732901	733100	0.54885697044076	8	0.342312152194416	8	0.436929113495794	8	
PvP01_07	733001	733200	0.795843921049201	7	0.172626563812201	7	0.117293630962097	8	
PvP01_07	733201	733400	0.914845843717108	7	0.186955949607265	7	0.177099781626002	8	
PvP01_07	774601	774800	1.00794594155908	7	0.158977268529455	7	0.656899746742939	8	
PvP01_07	784501	784700	0.717426994342226	8	0.255915856071639	8	0.659124159113971	8	
PvP01_07	840201	840400	0.662111196105435	8	0.477315312952959	8	0.402199919996148	8	
PvP01_07	864001	864200	0.831160592187405	7	0.250783459049988	7	0.128707469320202	8	
PvP01_07	912001	912200	0.752917667412449	8	0.578986261111863	8	0.440610909162954	8	
PvP01_07	926401	926600	0.570354886007222	8	0.631441737620477	8	0.0813021912165054	8	
PvP01_07	937301	937500	0.629105164070205	7	0.1423951111581	7	0.509130539362089	8	
PvP01_07	944501	944700	1.04535154513179	8	0.449882167306777	8	0.287615591889116	8	
PvP01_07	958001	958200	0.826717276978712	8	0.289804115411302	8	0.45516685816678	8	
PvP01_07	972301	972500	0.836862614755132	7	0.329831007840804	7	0.471800121375708	8	
PvP01_07	974801	975000	0.920752611658985	7	0.706737538956323	7	0.0959809709625428	8	
PvP01_07	982101	982300	0.760567488037645	6	0.442714505159358	7	0.425793438403142	8	
PvP01_07	982201	982400	0.942630067876041	6	0.620966450036655	7	0.385118380170282	8	
PvP01_07	982301	982500	1.10290228936989	7	1.08347808831096	8	0.272153776871496	8	
PvP01_07	983001	983200	0.918210036325273	7	0.322585265078179	7	0.357375016404866	8	
PvP01_07	1005401	1005600	0.479269534076763	8	0.404284172694021	8	0.194329011164271	8	
PvP01_07	1010001	1010200	0.670841882831722	8	0.77651112522622	8	0.326301241879258	8	
PvP01_07	1047101	1047300	0.903540104471886	7	0.362059747780285	7	0.469147922792334	8	
PvP01_07	1047201	1047400	0.657536719544835	7	0.404591194321166	7	0.446708899042318	8	
PvP01_07	1051301	1051500	0.662621372353595	7	0.439116366411902	7	0.468764390850601	8	
PvP01_07	1051401	1051600	0.902989369998453	7	0.386035968786085	7	0.466084422670784	8	
PvP01_07	1051501	1051700	0.665243469459078	7	0.232868830524525	7	0.33810262422479	8	
PvP01_07	1053801	1054000	0.389486752198387	7	0.263289499174965	7	0.429906885092987	8	
PvP01_07	1058501	1058700	0.711821154782111	7	0.369915706518603	7	0.542506452329356	8	
PvP01_07	1094601	1094800	0.752799449476212	7	0.267156447422187	7	0.233058264380627	8	
PvP01_07	1182101	1182300	0.721523863879881	7	0.664918817198628	7	0.522736336902007	8	
PvP01_07	1182201	1182400	0.658267156355079	7	0.444572018685068	7	0.334477218540941	8	
PvP01_07	1183601	1183800	0.969370810274862	7	0.263574293947599	7	0.319544610492045	8	
PvP01_07	1185001	1185200	0.375856318176309	7	0.295468072580665	7	0.23188109394968	8	
PvP01_07	1202901	1203100	0.996283981904548	7	0.161703199935497	7	0.0564817060968629	8	
PvP01_07	1215701	1215900	1.52410649281447	6	1.78968030297084	8	0.25586405777726	8	
